id,name,price,size
84809,CrystalGeyser,35,500
84810,Volvic,66,500
84811,Volvic,66,500
84812,Contrex,108,1500
84813,Irohasu,70,500
84814,Wilkinson,75,500
84815,Perrier,79,500
84816,Contrex,108,1500
84817,AmebaWater,0,0
84818,CrystalGeyser,35,500
84819,AmebaWater,0,0
84820,Volvic,66,500
84821,AmebaWater,0,0
84822,Irohasu,70,500
84823,Contrex,108,1500
84824,Wilkinson,75,500
84825,Wilkinson,75,500
84826,AlcaliIonWater,79,2000
84827,Volvic,66,500
84828,AlcaliIonWater,79,2000
84829,Irohasu,70,500
84830,Wilkinson,75,500
84831,Irohasu,70,500
84832,AlcaliIonWater,79,2000
84833,AmebaWater,0,0
84834,CrystalGeyser,35,500
84835,Perrier,79,500
84836,Contrex,108,1500
84837,Contrex,108,1500
84838,Perrier,79,500
84839,Irohasu,70,500
84840,Wilkinson,75,500
84841,Onsensui,321,2000
84842,Onsensui,321,2000
84843,Perrier,79,500
84844,Volvic,66,500
84845,Perrier,79,500
84846,Volvic,66,500
84847,Volvic,66,500
84848,Onsensui,321,2000
84849,Volvic,66,500
84850,Wilkinson,75,500
84851,Contrex,108,1500
84852,AlcaliIonWater,79,2000
84853,Perrier,79,500
84854,Volvic,66,500
84855,AmebaWater,0,0
84856,Irohasu,70,500
84857,AlcaliIonWater,79,2000
84858,Contrex,108,1500
84859,Perrier,79,500
84860,AmebaWater,0,0
84861,Perrier,79,500
84862,Onsensui,321,2000
84863,Irohasu,70,500
84864,Perrier,79,500
84865,CrystalGeyser,35,500
84866,AlcaliIonWater,79,2000
84867,Perrier,79,500
84868,Onsensui,321,2000
84869,Volvic,66,500
84870,AlcaliIonWater,79,2000
84871,Onsensui,321,2000
84872,AlcaliIonWater,79,2000
84873,Perrier,79,500
84874,Wilkinson,75,500
84875,AmebaWater,0,0
84876,Volvic,66,500
84877,Contrex,108,1500
84878,Volvic,66,500
84879,AlcaliIonWater,79,2000
84880,Perrier,79,500
84881,Volvic,66,500
84882,CrystalGeyser,35,500
84883,Irohasu,70,500
84884,Wilkinson,75,500
84885,Contrex,108,1500
84886,Onsensui,321,2000
84887,AmebaWater,0,0
84888,AlcaliIonWater,79,2000
84889,Wilkinson,75,500
84890,Irohasu,70,500
84891,Onsensui,321,2000
84892,AlcaliIonWater,79,2000
84893,Volvic,66,500
84894,Perrier,79,500
84895,Volvic,66,500
84896,Perrier,79,500
84897,Perrier,79,500
84898,Wilkinson,75,500
84899,Perrier,79,500
84900,Irohasu,70,500
84901,CrystalGeyser,35,500
84902,Perrier,79,500
84903,CrystalGeyser,35,500
84904,Irohasu,70,500
84905,AlcaliIonWater,79,2000
84906,Volvic,66,500
84907,Volvic,66,500
84908,AlcaliIonWater,79,2000
84909,CrystalGeyser,35,500
84910,AlcaliIonWater,79,2000
84911,Onsensui,321,2000
84912,Perrier,79,500
84913,Irohasu,70,500
84914,Wilkinson,75,500
84915,AmebaWater,0,0
84916,Volvic,66,500
84917,Contrex,108,1500
84918,Perrier,79,500
84919,Perrier,79,500
84920,Contrex,108,1500
84921,Volvic,66,500
84922,Volvic,66,500
84923,Perrier,79,500
84924,Onsensui,321,2000
84925,Contrex,108,1500
84926,AlcaliIonWater,79,2000
84927,CrystalGeyser,35,500
84928,AmebaWater,0,0
84929,CrystalGeyser,35,500
84930,Contrex,108,1500
84931,Volvic,66,500
84932,Perrier,79,500
84933,CrystalGeyser,35,500
84934,AmebaWater,0,0
84935,Irohasu,70,500
84936,Onsensui,321,2000
84937,Wilkinson,75,500
84938,Irohasu,70,500
84939,Irohasu,70,500
84940,Contrex,108,1500
84941,Onsensui,321,2000
84942,Irohasu,70,500
84943,AmebaWater,0,0
84944,Irohasu,70,500
84945,Onsensui,321,2000
84946,Wilkinson,75,500
84947,Wilkinson,75,500
84948,Perrier,79,500
84949,Irohasu,70,500
84950,Perrier,79,500
84951,AmebaWater,0,0
84952,AlcaliIonWater,79,2000
84953,Perrier,79,500
84954,Onsensui,321,2000
84955,AlcaliIonWater,79,2000
84956,AlcaliIonWater,79,2000
84957,Wilkinson,75,500
84958,Wilkinson,75,500
84959,CrystalGeyser,35,500
84960,Irohasu,70,500
84961,AmebaWater,0,0
84962,CrystalGeyser,35,500
84963,Contrex,108,1500
84964,CrystalGeyser,35,500
84965,Wilkinson,75,500
84966,Wilkinson,75,500
84967,Irohasu,70,500
84968,Onsensui,321,2000
84969,Wilkinson,75,500
84970,Contrex,108,1500
84971,Wilkinson,75,500
84972,Contrex,108,1500
84973,Onsensui,321,2000
84974,Volvic,66,500
84975,Wilkinson,75,500
84976,AlcaliIonWater,79,2000
84977,Wilkinson,75,500
84978,Perrier,79,500
84979,Wilkinson,75,500
84980,Onsensui,321,2000
84981,Irohasu,70,500
84982,Onsensui,321,2000
84983,Onsensui,321,2000
84984,Irohasu,70,500
84985,Irohasu,70,500
84986,AlcaliIonWater,79,2000
84987,Volvic,66,500
84988,CrystalGeyser,35,500
84989,Wilkinson,75,500
84990,Perrier,79,500
84991,Irohasu,70,500
84992,Onsensui,321,2000
84993,CrystalGeyser,35,500
84994,CrystalGeyser,35,500
84995,CrystalGeyser,35,500
84996,Wilkinson,75,500
84997,Perrier,79,500
84998,Wilkinson,75,500
84999,Onsensui,321,2000
85000,Onsensui,321,2000
85001,AmebaWater,0,0
85002,Wilkinson,75,500
85003,AlcaliIonWater,79,2000
85004,AmebaWater,0,0
85005,Contrex,108,1500
85006,Perrier,79,500
85007,Wilkinson,75,500
85008,CrystalGeyser,35,500
85009,Irohasu,70,500
85010,Volvic,66,500
85011,Wilkinson,75,500
85012,AmebaWater,0,0
85013,Onsensui,321,2000
85014,CrystalGeyser,35,500
85015,Irohasu,70,500
85016,Perrier,79,500
85017,Onsensui,321,2000
85018,CrystalGeyser,35,500
85019,AmebaWater,0,0
85020,AmebaWater,0,0
85021,Irohasu,70,500
85022,Perrier,79,500
85023,Irohasu,70,500
85024,Irohasu,70,500
85025,Volvic,66,500
85026,Volvic,66,500
85027,Irohasu,70,500
85028,Perrier,79,500
85029,Volvic,66,500
85030,AmebaWater,0,0
85031,AmebaWater,0,0
85032,Wilkinson,75,500
85033,Irohasu,70,500
85034,AlcaliIonWater,79,2000
85035,Perrier,79,500
85036,Irohasu,70,500
85037,AmebaWater,0,0
85038,Volvic,66,500
85039,AmebaWater,0,0
85040,Irohasu,70,500
85041,Perrier,79,500
85042,Volvic,66,500
85043,Contrex,108,1500
85044,Volvic,66,500
85045,Onsensui,321,2000
85046,Contrex,108,1500
85047,AlcaliIonWater,79,2000
85048,Contrex,108,1500
85049,Perrier,79,500
85050,Volvic,66,500
85051,Wilkinson,75,500
85052,Irohasu,70,500
85053,Onsensui,321,2000
85054,AlcaliIonWater,79,2000
85055,Wilkinson,75,500
85056,Wilkinson,75,500
85057,AlcaliIonWater,79,2000
85058,Onsensui,321,2000
85059,AmebaWater,0,0
85060,Volvic,66,500
85061,Contrex,108,1500
85062,Volvic,66,500
85063,AmebaWater,0,0
85064,AlcaliIonWater,79,2000
85065,Wilkinson,75,500
85066,Onsensui,321,2000
85067,Contrex,108,1500
85068,AlcaliIonWater,79,2000
85069,Wilkinson,75,500
85070,Volvic,66,500
85071,AlcaliIonWater,79,2000
85072,AlcaliIonWater,79,2000
85073,Onsensui,321,2000
85074,AmebaWater,0,0
85075,Wilkinson,75,500
85076,Volvic,66,500
85077,Onsensui,321,2000
85078,CrystalGeyser,35,500
85079,Wilkinson,75,500
85080,Irohasu,70,500
85081,AlcaliIonWater,79,2000
85082,AmebaWater,0,0
85083,Perrier,79,500
85084,Contrex,108,1500
85085,AmebaWater,0,0
85086,Onsensui,321,2000
85087,CrystalGeyser,35,500
85088,AmebaWater,0,0
85089,CrystalGeyser,35,500
85090,Perrier,79,500
85091,Wilkinson,75,500
85092,AmebaWater,0,0
85093,CrystalGeyser,35,500
85094,AlcaliIonWater,79,2000
85095,Perrier,79,500
85096,AmebaWater,0,0
85097,AlcaliIonWater,79,2000
85098,Contrex,108,1500
85099,Onsensui,321,2000
85100,CrystalGeyser,35,500
85101,AlcaliIonWater,79,2000
85102,Perrier,79,500
85103,AlcaliIonWater,79,2000
85104,Volvic,66,500
85105,Onsensui,321,2000
85106,Volvic,66,500
85107,Contrex,108,1500
85108,CrystalGeyser,35,500
85109,Volvic,66,500
85110,Volvic,66,500
85111,Contrex,108,1500
85112,Irohasu,70,500
85113,Onsensui,321,2000
85114,Volvic,66,500
85115,Contrex,108,1500
85116,AlcaliIonWater,79,2000
85117,Irohasu,70,500
85118,AmebaWater,0,0
85119,Irohasu,70,500
85120,Wilkinson,75,500
85121,Irohasu,70,500
85122,Perrier,79,500
85123,Contrex,108,1500
85124,Volvic,66,500
85125,Volvic,66,500
85126,Onsensui,321,2000
85127,AmebaWater,0,0
85128,Wilkinson,75,500
85129,Wilkinson,75,500
85130,AmebaWater,0,0
85131,Irohasu,70,500
85132,Irohasu,70,500
85133,AlcaliIonWater,79,2000
85134,Wilkinson,75,500
85135,CrystalGeyser,35,500
85136,CrystalGeyser,35,500
85137,AlcaliIonWater,79,2000
85138,Onsensui,321,2000
85139,AlcaliIonWater,79,2000
85140,Contrex,108,1500
85141,AlcaliIonWater,79,2000
85142,Contrex,108,1500
85143,Wilkinson,75,500
85144,AlcaliIonWater,79,2000
85145,AlcaliIonWater,79,2000
85146,AmebaWater,0,0
85147,Contrex,108,1500
85148,Wilkinson,75,500
85149,Irohasu,70,500
85150,Volvic,66,500
85151,Perrier,79,500
85152,Wilkinson,75,500
85153,AmebaWater,0,0
85154,Onsensui,321,2000
85155,Volvic,66,500
85156,AmebaWater,0,0
85157,AlcaliIonWater,79,2000
85158,Perrier,79,500
85159,AlcaliIonWater,79,2000
85160,Wilkinson,75,500
85161,Irohasu,70,500
85162,Perrier,79,500
85163,Perrier,79,500
85164,AlcaliIonWater,79,2000
85165,Wilkinson,75,500
85166,Wilkinson,75,500
85167,Irohasu,70,500
85168,AlcaliIonWater,79,2000
85169,Onsensui,321,2000
85170,AmebaWater,0,0
85171,AmebaWater,0,0
85172,CrystalGeyser,35,500
85173,Contrex,108,1500
85174,Irohasu,70,500
85175,AlcaliIonWater,79,2000
85176,AmebaWater,0,0
85177,AmebaWater,0,0
85178,Perrier,79,500
85179,CrystalGeyser,35,500
85180,Irohasu,70,500
85181,Volvic,66,500
85182,Wilkinson,75,500
85183,AlcaliIonWater,79,2000
85184,Irohasu,70,500
85185,Wilkinson,75,500
85186,Contrex,108,1500
85187,CrystalGeyser,35,500
85188,CrystalGeyser,35,500
85189,CrystalGeyser,35,500
85190,Irohasu,70,500
85191,AlcaliIonWater,79,2000
85192,AlcaliIonWater,79,2000
85193,Perrier,79,500
85194,Onsensui,321,2000
85195,AmebaWater,0,0
85196,AlcaliIonWater,79,2000
85197,Irohasu,70,500
85198,Irohasu,70,500
85199,CrystalGeyser,35,500
85200,AmebaWater,0,0
85201,Volvic,66,500
85202,Wilkinson,75,500
85203,Irohasu,70,500
85204,AmebaWater,0,0
85205,AmebaWater,0,0
85206,Volvic,66,500
85207,Irohasu,70,500
85208,AlcaliIonWater,79,2000
85209,Volvic,66,500
85210,Irohasu,70,500
85211,Wilkinson,75,500
85212,CrystalGeyser,35,500
85213,Volvic,66,500
85214,Perrier,79,500
85215,Wilkinson,75,500
85216,AmebaWater,0,0
85217,AmebaWater,0,0
85218,Contrex,108,1500
85219,Volvic,66,500
85220,Onsensui,321,2000
85221,AmebaWater,0,0
85222,CrystalGeyser,35,500
85223,Onsensui,321,2000
85224,Perrier,79,500
85225,Perrier,79,500
85226,AlcaliIonWater,79,2000
85227,AmebaWater,0,0
85228,Volvic,66,500
85229,Contrex,108,1500
85230,Wilkinson,75,500
85231,Perrier,79,500
85232,AmebaWater,0,0
85233,Irohasu,70,500
85234,Contrex,108,1500
85235,Volvic,66,500
85236,Onsensui,321,2000
85237,Contrex,108,1500
85238,Perrier,79,500
85239,Contrex,108,1500
85240,AlcaliIonWater,79,2000
85241,Perrier,79,500
85242,Wilkinson,75,500
85243,Wilkinson,75,500
85244,Contrex,108,1500
85245,AmebaWater,0,0
85246,AmebaWater,0,0
85247,Irohasu,70,500
85248,Perrier,79,500
85249,AlcaliIonWater,79,2000
85250,CrystalGeyser,35,500
85251,Contrex,108,1500
85252,Volvic,66,500
85253,Volvic,66,500
85254,Onsensui,321,2000
85255,Irohasu,70,500
85256,AlcaliIonWater,79,2000
85257,Irohasu,70,500
85258,AlcaliIonWater,79,2000
85259,Onsensui,321,2000
85260,CrystalGeyser,35,500
85261,Volvic,66,500
85262,Onsensui,321,2000
85263,Irohasu,70,500
85264,Wilkinson,75,500
85265,CrystalGeyser,35,500
85266,Perrier,79,500
85267,Onsensui,321,2000
85268,Onsensui,321,2000
85269,Irohasu,70,500
85270,Irohasu,70,500
85271,Onsensui,321,2000
85272,Contrex,108,1500
85273,AmebaWater,0,0
85274,Perrier,79,500
85275,Irohasu,70,500
85276,CrystalGeyser,35,500
85277,CrystalGeyser,35,500
85278,Irohasu,70,500
85279,Wilkinson,75,500
85280,Onsensui,321,2000
85281,Contrex,108,1500
85282,Perrier,79,500
85283,Onsensui,321,2000
85284,Onsensui,321,2000
85285,AlcaliIonWater,79,2000
85286,Irohasu,70,500
85287,AlcaliIonWater,79,2000
85288,Contrex,108,1500
85289,Contrex,108,1500
85290,Irohasu,70,500
85291,AmebaWater,0,0
85292,Wilkinson,75,500
85293,AlcaliIonWater,79,2000
85294,Irohasu,70,500
85295,AmebaWater,0,0
85296,Perrier,79,500
85297,Perrier,79,500
85298,Irohasu,70,500
85299,Irohasu,70,500
85300,Contrex,108,1500
85301,AmebaWater,0,0
85302,Onsensui,321,2000
85303,Onsensui,321,2000
85304,AmebaWater,0,0
85305,Onsensui,321,2000
85306,AmebaWater,0,0
85307,AmebaWater,0,0
85308,CrystalGeyser,35,500
85309,Wilkinson,75,500
85310,AmebaWater,0,0
85311,CrystalGeyser,35,500
85312,Contrex,108,1500
85313,Irohasu,70,500
85314,Volvic,66,500
85315,Irohasu,70,500
85316,Contrex,108,1500
85317,AmebaWater,0,0
85318,Onsensui,321,2000
85319,Perrier,79,500
85320,Volvic,66,500
85321,AmebaWater,0,0
85322,CrystalGeyser,35,500
85323,CrystalGeyser,35,500
85324,Contrex,108,1500
85325,Onsensui,321,2000
85326,CrystalGeyser,35,500
85327,CrystalGeyser,35,500
85328,CrystalGeyser,35,500
85329,Onsensui,321,2000
85330,Onsensui,321,2000
85331,Contrex,108,1500
85332,Volvic,66,500
85333,Wilkinson,75,500
85334,CrystalGeyser,35,500
85335,AlcaliIonWater,79,2000
85336,Perrier,79,500
85337,Volvic,66,500
85338,Volvic,66,500
85339,AlcaliIonWater,79,2000
85340,CrystalGeyser,35,500
85341,AmebaWater,0,0
85342,AlcaliIonWater,79,2000
85343,Wilkinson,75,500
85344,Volvic,66,500
85345,Contrex,108,1500
85346,Contrex,108,1500
85347,Contrex,108,1500
85348,Wilkinson,75,500
85349,Contrex,108,1500
85350,Wilkinson,75,500
85351,Onsensui,321,2000
85352,AlcaliIonWater,79,2000
85353,AmebaWater,0,0
85354,Wilkinson,75,500
85355,Contrex,108,1500
85356,Wilkinson,75,500
85357,Onsensui,321,2000
85358,Contrex,108,1500
85359,CrystalGeyser,35,500
85360,Onsensui,321,2000
85361,Wilkinson,75,500
85362,CrystalGeyser,35,500
85363,Onsensui,321,2000
85364,Volvic,66,500
85365,Perrier,79,500
85366,Wilkinson,75,500
85367,CrystalGeyser,35,500
85368,Perrier,79,500
85369,Wilkinson,75,500
85370,CrystalGeyser,35,500
85371,Volvic,66,500
85372,Irohasu,70,500
85373,Volvic,66,500
85374,Irohasu,70,500
85375,Onsensui,321,2000
85376,CrystalGeyser,35,500
85377,AmebaWater,0,0
85378,CrystalGeyser,35,500
85379,Onsensui,321,2000
85380,Wilkinson,75,500
85381,AlcaliIonWater,79,2000
85382,AmebaWater,0,0
85383,Wilkinson,75,500
85384,CrystalGeyser,35,500
85385,AmebaWater,0,0
85386,Wilkinson,75,500
85387,Volvic,66,500
85388,Perrier,79,500
85389,Contrex,108,1500
85390,Perrier,79,500
85391,CrystalGeyser,35,500
85392,Irohasu,70,500
85393,Irohasu,70,500
85394,Onsensui,321,2000
85395,AmebaWater,0,0
85396,Irohasu,70,500
85397,Volvic,66,500
85398,Volvic,66,500
85399,AmebaWater,0,0
85400,CrystalGeyser,35,500
85401,Contrex,108,1500
85402,CrystalGeyser,35,500
85403,AlcaliIonWater,79,2000
85404,Irohasu,70,500
85405,Volvic,66,500
85406,AmebaWater,0,0
85407,CrystalGeyser,35,500
85408,Wilkinson,75,500
85409,Volvic,66,500
85410,Onsensui,321,2000
85411,Irohasu,70,500
85412,CrystalGeyser,35,500
85413,AlcaliIonWater,79,2000
85414,Contrex,108,1500
85415,Perrier,79,500
85416,Perrier,79,500
85417,AmebaWater,0,0
85418,Contrex,108,1500
85419,AlcaliIonWater,79,2000
85420,Perrier,79,500
85421,Onsensui,321,2000
85422,AmebaWater,0,0
85423,Contrex,108,1500
85424,Perrier,79,500
85425,Perrier,79,500
85426,Perrier,79,500
85427,Perrier,79,500
85428,Contrex,108,1500
85429,Volvic,66,500
85430,Perrier,79,500
85431,Onsensui,321,2000
85432,CrystalGeyser,35,500
85433,AlcaliIonWater,79,2000
85434,Contrex,108,1500
85435,AlcaliIonWater,79,2000
85436,AlcaliIonWater,79,2000
85437,Perrier,79,500
85438,Wilkinson,75,500
85439,Wilkinson,75,500
85440,Onsensui,321,2000
85441,Irohasu,70,500
85442,Perrier,79,500
85443,AlcaliIonWater,79,2000
85444,AlcaliIonWater,79,2000
85445,AlcaliIonWater,79,2000
85446,Irohasu,70,500
85447,CrystalGeyser,35,500
85448,Volvic,66,500
85449,Contrex,108,1500
85450,Irohasu,70,500
85451,AlcaliIonWater,79,2000
85452,Irohasu,70,500
85453,Volvic,66,500
85454,Contrex,108,1500
85455,CrystalGeyser,35,500
85456,AmebaWater,0,0
85457,Wilkinson,75,500
85458,AlcaliIonWater,79,2000
85459,Onsensui,321,2000
85460,CrystalGeyser,35,500
85461,Perrier,79,500
85462,Contrex,108,1500
85463,CrystalGeyser,35,500
85464,Volvic,66,500
85465,Contrex,108,1500
85466,CrystalGeyser,35,500
85467,Volvic,66,500
85468,CrystalGeyser,35,500
85469,Onsensui,321,2000
85470,Contrex,108,1500
85471,Perrier,79,500
85472,Onsensui,321,2000
85473,Wilkinson,75,500
85474,Contrex,108,1500
85475,Wilkinson,75,500
85476,Volvic,66,500
85477,CrystalGeyser,35,500
85478,Wilkinson,75,500
85479,Perrier,79,500
85480,AlcaliIonWater,79,2000
85481,Contrex,108,1500
85482,Perrier,79,500
85483,CrystalGeyser,35,500
85484,Volvic,66,500
85485,Perrier,79,500
85486,CrystalGeyser,35,500
85487,Contrex,108,1500
85488,Volvic,66,500
85489,Irohasu,70,500
85490,Perrier,79,500
85491,Contrex,108,1500
85492,AmebaWater,0,0
85493,Perrier,79,500
85494,Irohasu,70,500
85495,Contrex,108,1500
85496,Contrex,108,1500
85497,AlcaliIonWater,79,2000
85498,Wilkinson,75,500
85499,Onsensui,321,2000
85500,AmebaWater,0,0
85501,Contrex,108,1500
85502,Wilkinson,75,500
85503,Perrier,79,500
85504,CrystalGeyser,35,500
85505,Wilkinson,75,500
85506,Perrier,79,500
85507,Wilkinson,75,500
85508,Volvic,66,500
85509,Contrex,108,1500
85510,Volvic,66,500
85511,AlcaliIonWater,79,2000
85512,Contrex,108,1500
85513,CrystalGeyser,35,500
85514,AlcaliIonWater,79,2000
85515,CrystalGeyser,35,500
85516,Volvic,66,500
85517,Wilkinson,75,500
85518,Perrier,79,500
85519,CrystalGeyser,35,500
85520,Irohasu,70,500
85521,CrystalGeyser,35,500
85522,AlcaliIonWater,79,2000
85523,CrystalGeyser,35,500
85524,AlcaliIonWater,79,2000
85525,CrystalGeyser,35,500
85526,Volvic,66,500
85527,Irohasu,70,500
85528,Irohasu,70,500
85529,AmebaWater,0,0
85530,CrystalGeyser,35,500
85531,Volvic,66,500
85532,AmebaWater,0,0
85533,Contrex,108,1500
85534,Wilkinson,75,500
85535,Wilkinson,75,500
85536,AmebaWater,0,0
85537,AlcaliIonWater,79,2000
85538,Contrex,108,1500
85539,Irohasu,70,500
85540,Wilkinson,75,500
85541,Contrex,108,1500
85542,AlcaliIonWater,79,2000
85543,Wilkinson,75,500
85544,CrystalGeyser,35,500
85545,Irohasu,70,500
85546,AlcaliIonWater,79,2000
85547,Volvic,66,500
85548,AlcaliIonWater,79,2000
85549,AmebaWater,0,0
85550,Contrex,108,1500
85551,Wilkinson,75,500
85552,Perrier,79,500
85553,CrystalGeyser,35,500
85554,Irohasu,70,500
85555,Contrex,108,1500
85556,Contrex,108,1500
85557,Volvic,66,500
85558,Perrier,79,500
85559,Wilkinson,75,500
85560,AlcaliIonWater,79,2000
85561,Irohasu,70,500
85562,AlcaliIonWater,79,2000
85563,Perrier,79,500
85564,Perrier,79,500
85565,Irohasu,70,500
85566,AlcaliIonWater,79,2000
85567,Irohasu,70,500
85568,Onsensui,321,2000
85569,AmebaWater,0,0
85570,Contrex,108,1500
85571,AmebaWater,0,0
85572,Onsensui,321,2000
85573,AmebaWater,0,0
85574,CrystalGeyser,35,500
85575,Contrex,108,1500
85576,CrystalGeyser,35,500
85577,Irohasu,70,500
85578,Volvic,66,500
85579,Perrier,79,500
85580,CrystalGeyser,35,500
85581,AlcaliIonWater,79,2000
85582,Perrier,79,500
85583,AlcaliIonWater,79,2000
85584,Contrex,108,1500
85585,Perrier,79,500
85586,AlcaliIonWater,79,2000
85587,Volvic,66,500
85588,AmebaWater,0,0
85589,Wilkinson,75,500
85590,AlcaliIonWater,79,2000
85591,CrystalGeyser,35,500
85592,Contrex,108,1500
85593,Volvic,66,500
85594,Contrex,108,1500
85595,AlcaliIonWater,79,2000
85596,Volvic,66,500
85597,Perrier,79,500
85598,AmebaWater,0,0
85599,Onsensui,321,2000
85600,Contrex,108,1500
85601,Wilkinson,75,500
85602,AmebaWater,0,0
85603,Onsensui,321,2000
85604,Contrex,108,1500
85605,CrystalGeyser,35,500
85606,AlcaliIonWater,79,2000
85607,CrystalGeyser,35,500
85608,Volvic,66,500
85609,AlcaliIonWater,79,2000
85610,Wilkinson,75,500
85611,Perrier,79,500
85612,Irohasu,70,500
85613,CrystalGeyser,35,500
85614,Onsensui,321,2000
85615,Onsensui,321,2000
85616,CrystalGeyser,35,500
85617,AlcaliIonWater,79,2000
85618,Perrier,79,500
85619,Contrex,108,1500
85620,Volvic,66,500
85621,Contrex,108,1500
85622,Irohasu,70,500
85623,AlcaliIonWater,79,2000
85624,Onsensui,321,2000
85625,Irohasu,70,500
85626,Onsensui,321,2000
85627,AlcaliIonWater,79,2000
85628,CrystalGeyser,35,500
85629,AlcaliIonWater,79,2000
85630,AmebaWater,0,0
85631,AlcaliIonWater,79,2000
85632,Irohasu,70,500
85633,Volvic,66,500
85634,AmebaWater,0,0
85635,Perrier,79,500
85636,Irohasu,70,500
85637,Onsensui,321,2000
85638,Wilkinson,75,500
85639,CrystalGeyser,35,500
85640,AmebaWater,0,0
85641,Volvic,66,500
85642,Irohasu,70,500
85643,AmebaWater,0,0
85644,Perrier,79,500
85645,Perrier,79,500
85646,CrystalGeyser,35,500
85647,Wilkinson,75,500
85648,Volvic,66,500
85649,Contrex,108,1500
85650,Wilkinson,75,500
85651,Volvic,66,500
85652,AmebaWater,0,0
85653,CrystalGeyser,35,500
85654,Contrex,108,1500
85655,CrystalGeyser,35,500
85656,CrystalGeyser,35,500
85657,Wilkinson,75,500
85658,Perrier,79,500
85659,Contrex,108,1500
85660,AlcaliIonWater,79,2000
85661,Onsensui,321,2000
85662,CrystalGeyser,35,500
85663,Volvic,66,500
85664,Volvic,66,500
85665,Contrex,108,1500
85666,Onsensui,321,2000
85667,Onsensui,321,2000
85668,AlcaliIonWater,79,2000
85669,Irohasu,70,500
85670,Perrier,79,500
85671,AlcaliIonWater,79,2000
85672,Irohasu,70,500
85673,Wilkinson,75,500
85674,Irohasu,70,500
85675,Contrex,108,1500
85676,Irohasu,70,500
85677,CrystalGeyser,35,500
85678,AmebaWater,0,0
85679,Volvic,66,500
85680,CrystalGeyser,35,500
85681,Wilkinson,75,500
85682,Perrier,79,500
85683,CrystalGeyser,35,500
85684,Perrier,79,500
85685,Wilkinson,75,500
85686,Contrex,108,1500
85687,Irohasu,70,500
85688,Irohasu,70,500
85689,Wilkinson,75,500
85690,Contrex,108,1500
85691,Volvic,66,500
85692,Irohasu,70,500
85693,Wilkinson,75,500
85694,Onsensui,321,2000
85695,AmebaWater,0,0
85696,Wilkinson,75,500
85697,CrystalGeyser,35,500
85698,Irohasu,70,500
85699,Contrex,108,1500
85700,AlcaliIonWater,79,2000
85701,AmebaWater,0,0
85702,AmebaWater,0,0
85703,Onsensui,321,2000
85704,AmebaWater,0,0
85705,Onsensui,321,2000
85706,CrystalGeyser,35,500
85707,Volvic,66,500
85708,CrystalGeyser,35,500
85709,Volvic,66,500
85710,AmebaWater,0,0
85711,Contrex,108,1500
85712,Irohasu,70,500
85713,AmebaWater,0,0
85714,CrystalGeyser,35,500
85715,Onsensui,321,2000
85716,CrystalGeyser,35,500
85717,Volvic,66,500
85718,Onsensui,321,2000
85719,Onsensui,321,2000
85720,CrystalGeyser,35,500
85721,CrystalGeyser,35,500
85722,Wilkinson,75,500
85723,Irohasu,70,500
85724,Wilkinson,75,500
85725,CrystalGeyser,35,500
85726,Wilkinson,75,500
85727,AmebaWater,0,0
85728,Irohasu,70,500
85729,AlcaliIonWater,79,2000
85730,Contrex,108,1500
85731,AmebaWater,0,0
85732,Volvic,66,500
85733,Wilkinson,75,500
85734,AlcaliIonWater,79,2000
85735,Perrier,79,500
85736,AmebaWater,0,0
85737,Wilkinson,75,500
85738,AlcaliIonWater,79,2000
85739,CrystalGeyser,35,500
85740,CrystalGeyser,35,500
85741,AmebaWater,0,0
85742,Irohasu,70,500
85743,Volvic,66,500
85744,Onsensui,321,2000
85745,AmebaWater,0,0
85746,Onsensui,321,2000
85747,Onsensui,321,2000
85748,Wilkinson,75,500
85749,Contrex,108,1500
85750,Wilkinson,75,500
85751,Onsensui,321,2000
85752,AlcaliIonWater,79,2000
85753,Volvic,66,500
85754,Wilkinson,75,500
85755,Contrex,108,1500
85756,AmebaWater,0,0
85757,Wilkinson,75,500
85758,Irohasu,70,500
85759,Perrier,79,500
85760,Contrex,108,1500
85761,Wilkinson,75,500
85762,Irohasu,70,500
85763,Contrex,108,1500
85764,Perrier,79,500
85765,Onsensui,321,2000
85766,Perrier,79,500
85767,AlcaliIonWater,79,2000
85768,CrystalGeyser,35,500
85769,Perrier,79,500
85770,Irohasu,70,500
85771,Perrier,79,500
85772,Irohasu,70,500
85773,Volvic,66,500
85774,Wilkinson,75,500
85775,CrystalGeyser,35,500
85776,AlcaliIonWater,79,2000
85777,CrystalGeyser,35,500
85778,Onsensui,321,2000
85779,Volvic,66,500
85780,Contrex,108,1500
85781,AmebaWater,0,0
85782,Volvic,66,500
85783,Perrier,79,500
85784,Contrex,108,1500
85785,Irohasu,70,500
85786,Contrex,108,1500
85787,AmebaWater,0,0
85788,Perrier,79,500
85789,CrystalGeyser,35,500
85790,AlcaliIonWater,79,2000
85791,Contrex,108,1500
85792,Volvic,66,500
85793,CrystalGeyser,35,500
85794,CrystalGeyser,35,500
85795,Perrier,79,500
85796,CrystalGeyser,35,500
85797,Wilkinson,75,500
85798,CrystalGeyser,35,500
85799,AlcaliIonWater,79,2000
85800,Onsensui,321,2000
85801,AlcaliIonWater,79,2000
85802,AmebaWater,0,0
85803,Onsensui,321,2000
85804,AlcaliIonWater,79,2000
