id,name,price,size
7653,Wilkinson,75,500
7654,CrystalGeyser,35,500
7655,Volvic,66,500
7656,CrystalGeyser,35,500
7657,Contrex,108,1500
7658,Irohasu,70,500
7659,AlcaliIonWater,79,2000
7660,Wilkinson,75,500
7661,Irohasu,70,500
7662,Contrex,108,1500
7663,CrystalGeyser,35,500
7664,Volvic,66,500
7665,AlcaliIonWater,79,2000
7666,Contrex,108,1500
7667,AlcaliIonWater,79,2000
7668,Irohasu,70,500
7669,Contrex,108,1500
7670,Volvic,66,500
7671,Contrex,108,1500
7672,AlcaliIonWater,79,2000
7673,Volvic,66,500
7674,AlcaliIonWater,79,2000
7675,Contrex,108,1500
7676,AlcaliIonWater,79,2000
7677,Wilkinson,75,500
7678,Wilkinson,75,500
7679,Volvic,66,500
7680,Volvic,66,500
7681,Contrex,108,1500
7682,Perrier,79,500
7683,AmebaWater,0,0
7684,CrystalGeyser,35,500
7685,Contrex,108,1500
7686,CrystalGeyser,35,500
7687,AmebaWater,0,0
7688,AlcaliIonWater,79,2000
7689,Contrex,108,1500
7690,CrystalGeyser,35,500
7691,Volvic,66,500
7692,Irohasu,70,500
7693,Wilkinson,75,500
7694,Volvic,66,500
7695,Wilkinson,75,500
7696,Volvic,66,500
7697,Wilkinson,75,500
7698,AmebaWater,0,0
7699,CrystalGeyser,35,500
7700,AlcaliIonWater,79,2000
7701,Wilkinson,75,500
7702,Perrier,79,500
7703,Perrier,79,500
7704,Contrex,108,1500
7705,Volvic,66,500
7706,Volvic,66,500
7707,AlcaliIonWater,79,2000
7708,Wilkinson,75,500
7709,Contrex,108,1500
7710,Wilkinson,75,500
7711,Irohasu,70,500
7712,Irohasu,70,500
7713,Contrex,108,1500
7714,CrystalGeyser,35,500
7715,Perrier,79,500
7716,Wilkinson,75,500
7717,Volvic,66,500
7718,Irohasu,70,500
7719,CrystalGeyser,35,500
7720,AlcaliIonWater,79,2000
7721,Wilkinson,75,500
7722,Contrex,108,1500
7723,Perrier,79,500
7724,AmebaWater,0,0
7725,AlcaliIonWater,79,2000
7726,Wilkinson,75,500
7727,Contrex,108,1500
7728,Wilkinson,75,500
7729,Irohasu,70,500
7730,Irohasu,70,500
7731,Contrex,108,1500
7732,AmebaWater,0,0
7733,AlcaliIonWater,79,2000
7734,CrystalGeyser,35,500
7735,Wilkinson,75,500
7736,Perrier,79,500
7737,Irohasu,70,500
7738,Volvic,66,500
7739,Wilkinson,75,500
7740,Wilkinson,75,500
7741,AmebaWater,0,0
7742,AlcaliIonWater,79,2000
7743,CrystalGeyser,35,500
7744,Irohasu,70,500
7745,CrystalGeyser,35,500
7746,Irohasu,70,500
7747,Perrier,79,500
7748,Perrier,79,500
7749,AmebaWater,0,0
7750,Perrier,79,500
7751,Contrex,108,1500
7752,Irohasu,70,500
7753,AlcaliIonWater,79,2000
7754,Wilkinson,75,500
7755,AmebaWater,0,0
7756,Irohasu,70,500
7757,Volvic,66,500
7758,CrystalGeyser,35,500
7759,Wilkinson,75,500
7760,Volvic,66,500
7761,Contrex,108,1500
7762,Irohasu,70,500
7763,Wilkinson,75,500
7764,Wilkinson,75,500
7765,Contrex,108,1500
7766,AlcaliIonWater,79,2000
7767,Volvic,66,500
7768,Contrex,108,1500
7769,Wilkinson,75,500
7770,Perrier,79,500
7771,Irohasu,70,500
7772,AlcaliIonWater,79,2000
7773,AlcaliIonWater,79,2000
7774,CrystalGeyser,35,500
7775,Perrier,79,500
7776,Contrex,108,1500
7777,AmebaWater,0,0
7778,AmebaWater,0,0
7779,Volvic,66,500
7780,AmebaWater,0,0
7781,Wilkinson,75,500
7782,Irohasu,70,500
7783,Irohasu,70,500
7784,Perrier,79,500
7785,Contrex,108,1500
7786,Perrier,79,500
7787,AlcaliIonWater,79,2000
7788,CrystalGeyser,35,500
7789,Irohasu,70,500
7790,Contrex,108,1500
7791,Contrex,108,1500
7792,Volvic,66,500
7793,Perrier,79,500
7794,Contrex,108,1500
7795,CrystalGeyser,35,500
7796,Irohasu,70,500
7797,Wilkinson,75,500
7798,Irohasu,70,500
7799,Perrier,79,500
7800,Irohasu,70,500
7801,Wilkinson,75,500
7802,AlcaliIonWater,79,2000
7803,AlcaliIonWater,79,2000
7804,AmebaWater,0,0
7805,Irohasu,70,500
7806,CrystalGeyser,35,500
7807,CrystalGeyser,35,500
7808,Contrex,108,1500
7809,AlcaliIonWater,79,2000
7810,AlcaliIonWater,79,2000
7811,CrystalGeyser,35,500
7812,Contrex,108,1500
7813,Wilkinson,75,500
7814,AmebaWater,0,0
7815,AlcaliIonWater,79,2000
7816,CrystalGeyser,35,500
7817,Volvic,66,500
7818,AlcaliIonWater,79,2000
7819,CrystalGeyser,35,500
7820,Contrex,108,1500
7821,Irohasu,70,500
7822,Perrier,79,500
7823,Volvic,66,500
7824,Perrier,79,500
7825,Perrier,79,500
7826,AlcaliIonWater,79,2000
7827,AmebaWater,0,0
7828,CrystalGeyser,35,500
7829,Perrier,79,500
7830,AlcaliIonWater,79,2000
7831,AmebaWater,0,0
7832,AmebaWater,0,0
7833,Wilkinson,75,500
7834,AmebaWater,0,0
7835,AlcaliIonWater,79,2000
7836,Contrex,108,1500
7837,AlcaliIonWater,79,2000
7838,Contrex,108,1500
7839,Irohasu,70,500
7840,Perrier,79,500
7841,AmebaWater,0,0
7842,Irohasu,70,500
7843,Wilkinson,75,500
7844,Perrier,79,500
7845,Wilkinson,75,500
7846,Contrex,108,1500
7847,AlcaliIonWater,79,2000
7848,Contrex,108,1500
7849,Perrier,79,500
7850,Perrier,79,500
7851,AmebaWater,0,0
7852,Volvic,66,500
7853,AmebaWater,0,0
7854,AmebaWater,0,0
7855,Perrier,79,500
7856,AlcaliIonWater,79,2000
7857,AmebaWater,0,0
7858,CrystalGeyser,35,500
7859,AlcaliIonWater,79,2000
7860,AlcaliIonWater,79,2000
7861,Perrier,79,500
7862,Volvic,66,500
7863,Irohasu,70,500
7864,Contrex,108,1500
7865,AlcaliIonWater,79,2000
7866,Contrex,108,1500
7867,AmebaWater,0,0
7868,AlcaliIonWater,79,2000
7869,Irohasu,70,500
7870,CrystalGeyser,35,500
7871,CrystalGeyser,35,500
7872,AmebaWater,0,0
7873,Irohasu,70,500
7874,CrystalGeyser,35,500
7875,Wilkinson,75,500
7876,Irohasu,70,500
7877,AlcaliIonWater,79,2000
7878,Volvic,66,500
7879,Irohasu,70,500
7880,Contrex,108,1500
7881,CrystalGeyser,35,500
7882,Wilkinson,75,500
7883,AmebaWater,0,0
7884,AmebaWater,0,0
7885,CrystalGeyser,35,500
7886,AmebaWater,0,0
7887,Perrier,79,500
7888,Contrex,108,1500
7889,Volvic,66,500
7890,Contrex,108,1500
7891,Perrier,79,500
7892,AmebaWater,0,0
7893,Volvic,66,500
7894,Perrier,79,500
7895,Volvic,66,500
7896,Perrier,79,500
7897,CrystalGeyser,35,500
7898,AlcaliIonWater,79,2000
7899,CrystalGeyser,35,500
7900,Volvic,66,500
7901,AmebaWater,0,0
7902,AmebaWater,0,0
7903,CrystalGeyser,35,500
7904,Volvic,66,500
7905,CrystalGeyser,35,500
7906,Wilkinson,75,500
7907,Perrier,79,500
7908,Contrex,108,1500
7909,Contrex,108,1500
7910,Wilkinson,75,500
7911,Contrex,108,1500
7912,Irohasu,70,500
7913,Volvic,66,500
7914,AmebaWater,0,0
7915,Contrex,108,1500
7916,Perrier,79,500
7917,AmebaWater,0,0
7918,Contrex,108,1500
7919,CrystalGeyser,35,500
7920,CrystalGeyser,35,500
7921,Perrier,79,500
7922,Volvic,66,500
7923,Volvic,66,500
7924,AmebaWater,0,0
7925,Irohasu,70,500
7926,AlcaliIonWater,79,2000
7927,Wilkinson,75,500
7928,CrystalGeyser,35,500
7929,CrystalGeyser,35,500
7930,Perrier,79,500
7931,AlcaliIonWater,79,2000
7932,Contrex,108,1500
7933,AmebaWater,0,0
7934,Wilkinson,75,500
7935,Irohasu,70,500
7936,Wilkinson,75,500
7937,CrystalGeyser,35,500
7938,Irohasu,70,500
7939,AlcaliIonWater,79,2000
7940,Contrex,108,1500
7941,Perrier,79,500
7942,Volvic,66,500
7943,AlcaliIonWater,79,2000
7944,Contrex,108,1500
7945,Irohasu,70,500
7946,CrystalGeyser,35,500
7947,Irohasu,70,500
7948,AmebaWater,0,0
7949,Wilkinson,75,500
7950,CrystalGeyser,35,500
7951,AmebaWater,0,0
7952,CrystalGeyser,35,500
7953,AmebaWater,0,0
7954,Perrier,79,500
7955,Volvic,66,500
7956,Contrex,108,1500
7957,Contrex,108,1500
7958,CrystalGeyser,35,500
7959,AmebaWater,0,0
7960,Contrex,108,1500
7961,AlcaliIonWater,79,2000
7962,Volvic,66,500
7963,AmebaWater,0,0
7964,CrystalGeyser,35,500
7965,Wilkinson,75,500
7966,Volvic,66,500
7967,Volvic,66,500
7968,AlcaliIonWater,79,2000
7969,Perrier,79,500
7970,Perrier,79,500
7971,Irohasu,70,500
7972,Wilkinson,75,500
7973,Volvic,66,500
7974,Irohasu,70,500
7975,Volvic,66,500
7976,AmebaWater,0,0
7977,Perrier,79,500
7978,Volvic,66,500
7979,Contrex,108,1500
7980,Contrex,108,1500
7981,CrystalGeyser,35,500
7982,Perrier,79,500
7983,CrystalGeyser,35,500
7984,Irohasu,70,500
7985,Contrex,108,1500
7986,Wilkinson,75,500
7987,AmebaWater,0,0
7988,AlcaliIonWater,79,2000
7989,CrystalGeyser,35,500
7990,Perrier,79,500
7991,Volvic,66,500
7992,AlcaliIonWater,79,2000
7993,Perrier,79,500
7994,Volvic,66,500
7995,Perrier,79,500
7996,Irohasu,70,500
7997,CrystalGeyser,35,500
7998,AlcaliIonWater,79,2000
7999,Wilkinson,75,500
8000,CrystalGeyser,35,500
8001,Perrier,79,500
8002,CrystalGeyser,35,500
8003,Irohasu,70,500
8004,Perrier,79,500
8005,Wilkinson,75,500
8006,Contrex,108,1500
8007,CrystalGeyser,35,500
8008,Irohasu,70,500
8009,Wilkinson,75,500
8010,Volvic,66,500
8011,Perrier,79,500
8012,Perrier,79,500
8013,AmebaWater,0,0
8014,Contrex,108,1500
8015,CrystalGeyser,35,500
8016,Contrex,108,1500
8017,Contrex,108,1500
8018,CrystalGeyser,35,500
8019,Perrier,79,500
8020,Volvic,66,500
8021,Perrier,79,500
8022,Perrier,79,500
8023,Irohasu,70,500
8024,CrystalGeyser,35,500
8025,Irohasu,70,500
8026,Irohasu,70,500
8027,Irohasu,70,500
8028,CrystalGeyser,35,500
8029,Irohasu,70,500
8030,Perrier,79,500
8031,Perrier,79,500
8032,Wilkinson,75,500
8033,Irohasu,70,500
8034,Perrier,79,500
8035,CrystalGeyser,35,500
8036,Wilkinson,75,500
8037,Volvic,66,500
8038,Contrex,108,1500
8039,Wilkinson,75,500
8040,Contrex,108,1500
8041,AmebaWater,0,0
8042,Volvic,66,500
8043,CrystalGeyser,35,500
8044,Wilkinson,75,500
8045,AmebaWater,0,0
8046,Volvic,66,500
8047,Perrier,79,500
8048,Contrex,108,1500
8049,Volvic,66,500
8050,Perrier,79,500
8051,AlcaliIonWater,79,2000
8052,Contrex,108,1500
8053,Wilkinson,75,500
8054,AlcaliIonWater,79,2000
8055,CrystalGeyser,35,500
8056,Volvic,66,500
8057,Perrier,79,500
8058,Volvic,66,500
8059,AlcaliIonWater,79,2000
8060,AmebaWater,0,0
8061,Volvic,66,500
8062,Perrier,79,500
8063,Perrier,79,500
8064,Wilkinson,75,500
8065,Wilkinson,75,500
8066,AlcaliIonWater,79,2000
8067,AmebaWater,0,0
8068,Wilkinson,75,500
8069,Perrier,79,500
8070,AmebaWater,0,0
8071,Contrex,108,1500
8072,AlcaliIonWater,79,2000
8073,Wilkinson,75,500
8074,AmebaWater,0,0
8075,Irohasu,70,500
8076,Irohasu,70,500
8077,AlcaliIonWater,79,2000
8078,AmebaWater,0,0
8079,AmebaWater,0,0
8080,Volvic,66,500
8081,CrystalGeyser,35,500
8082,AlcaliIonWater,79,2000
8083,Contrex,108,1500
8084,AlcaliIonWater,79,2000
8085,AmebaWater,0,0
8086,AmebaWater,0,0
8087,Volvic,66,500
8088,AlcaliIonWater,79,2000
8089,AlcaliIonWater,79,2000
8090,Irohasu,70,500
8091,CrystalGeyser,35,500
8092,AmebaWater,0,0
8093,AlcaliIonWater,79,2000
8094,Perrier,79,500
8095,Contrex,108,1500
8096,CrystalGeyser,35,500
8097,Volvic,66,500
8098,Contrex,108,1500
8099,Irohasu,70,500
8100,AlcaliIonWater,79,2000
8101,Perrier,79,500
8102,AlcaliIonWater,79,2000
8103,AlcaliIonWater,79,2000
8104,Irohasu,70,500
8105,AlcaliIonWater,79,2000
8106,AlcaliIonWater,79,2000
8107,Wilkinson,75,500
8108,Wilkinson,75,500
8109,Irohasu,70,500
8110,Irohasu,70,500
8111,Perrier,79,500
8112,CrystalGeyser,35,500
8113,Irohasu,70,500
8114,Irohasu,70,500
8115,Irohasu,70,500
8116,Contrex,108,1500
8117,AmebaWater,0,0
8118,AmebaWater,0,0
8119,Perrier,79,500
8120,CrystalGeyser,35,500
8121,AlcaliIonWater,79,2000
8122,Wilkinson,75,500
8123,Volvic,66,500
8124,CrystalGeyser,35,500
8125,Wilkinson,75,500
8126,Irohasu,70,500
8127,AmebaWater,0,0
8128,Contrex,108,1500
8129,Wilkinson,75,500
8130,AlcaliIonWater,79,2000
8131,Perrier,79,500
8132,Perrier,79,500
8133,Irohasu,70,500
8134,Wilkinson,75,500
8135,AmebaWater,0,0
8136,Wilkinson,75,500
8137,Contrex,108,1500
8138,Wilkinson,75,500
8139,Contrex,108,1500
8140,AlcaliIonWater,79,2000
8141,AlcaliIonWater,79,2000
8142,Wilkinson,75,500
8143,AlcaliIonWater,79,2000
8144,Volvic,66,500
8145,Contrex,108,1500
8146,Wilkinson,75,500
8147,Irohasu,70,500
8148,AmebaWater,0,0
8149,Contrex,108,1500
8150,Irohasu,70,500
8151,CrystalGeyser,35,500
8152,AlcaliIonWater,79,2000
8153,Irohasu,70,500
8154,Perrier,79,500
8155,CrystalGeyser,35,500
8156,AmebaWater,0,0
8157,AmebaWater,0,0
8158,Contrex,108,1500
8159,Perrier,79,500
8160,Perrier,79,500
8161,Contrex,108,1500
8162,Volvic,66,500
8163,Contrex,108,1500
8164,Wilkinson,75,500
8165,Contrex,108,1500
8166,AlcaliIonWater,79,2000
8167,CrystalGeyser,35,500
8168,AlcaliIonWater,79,2000
8169,Irohasu,70,500
8170,AlcaliIonWater,79,2000
8171,AmebaWater,0,0
8172,AlcaliIonWater,79,2000
8173,AlcaliIonWater,79,2000
8174,AmebaWater,0,0
8175,Irohasu,70,500
8176,Volvic,66,500
8177,Irohasu,70,500
8178,Perrier,79,500
8179,AmebaWater,0,0
8180,AlcaliIonWater,79,2000
8181,AlcaliIonWater,79,2000
8182,Volvic,66,500
8183,Volvic,66,500
8184,AmebaWater,0,0
8185,Wilkinson,75,500
8186,AmebaWater,0,0
8187,CrystalGeyser,35,500
8188,AmebaWater,0,0
8189,AmebaWater,0,0
8190,Irohasu,70,500
8191,Wilkinson,75,500
8192,AmebaWater,0,0
8193,Perrier,79,500
8194,Contrex,108,1500
8195,Perrier,79,500
8196,AmebaWater,0,0
8197,Volvic,66,500
8198,AlcaliIonWater,79,2000
8199,Perrier,79,500
8200,Wilkinson,75,500
8201,Perrier,79,500
8202,Wilkinson,75,500
8203,AmebaWater,0,0
8204,Wilkinson,75,500
8205,Wilkinson,75,500
8206,Irohasu,70,500
8207,Wilkinson,75,500
8208,CrystalGeyser,35,500
8209,Irohasu,70,500
8210,Wilkinson,75,500
8211,Contrex,108,1500
8212,Irohasu,70,500
8213,Perrier,79,500
8214,AmebaWater,0,0
8215,CrystalGeyser,35,500
8216,AlcaliIonWater,79,2000
8217,AlcaliIonWater,79,2000
8218,AmebaWater,0,0
8219,Perrier,79,500
8220,Contrex,108,1500
8221,CrystalGeyser,35,500
8222,Volvic,66,500
8223,AlcaliIonWater,79,2000
8224,AlcaliIonWater,79,2000
8225,Wilkinson,75,500
8226,AlcaliIonWater,79,2000
8227,Irohasu,70,500
8228,Irohasu,70,500
8229,AmebaWater,0,0
8230,Contrex,108,1500
8231,Contrex,108,1500
8232,AmebaWater,0,0
8233,Irohasu,70,500
8234,AmebaWater,0,0
8235,Wilkinson,75,500
8236,Contrex,108,1500
8237,AmebaWater,0,0
8238,CrystalGeyser,35,500
8239,Perrier,79,500
8240,Irohasu,70,500
8241,Contrex,108,1500
8242,Wilkinson,75,500
8243,AlcaliIonWater,79,2000
8244,Contrex,108,1500
8245,Irohasu,70,500
8246,CrystalGeyser,35,500
8247,Irohasu,70,500
8248,CrystalGeyser,35,500
8249,Volvic,66,500
8250,AlcaliIonWater,79,2000
8251,AmebaWater,0,0
8252,CrystalGeyser,35,500
8253,Volvic,66,500
8254,Perrier,79,500
8255,Volvic,66,500
8256,Irohasu,70,500
8257,Contrex,108,1500
8258,Irohasu,70,500
8259,Contrex,108,1500
8260,Irohasu,70,500
8261,Wilkinson,75,500
8262,CrystalGeyser,35,500
8263,AlcaliIonWater,79,2000
8264,Perrier,79,500
8265,Wilkinson,75,500
8266,CrystalGeyser,35,500
8267,Wilkinson,75,500
8268,AmebaWater,0,0
8269,Contrex,108,1500
8270,CrystalGeyser,35,500
8271,Volvic,66,500
8272,CrystalGeyser,35,500
8273,AmebaWater,0,0
8274,Perrier,79,500
8275,CrystalGeyser,35,500
8276,Contrex,108,1500
8277,AmebaWater,0,0
8278,Irohasu,70,500
8279,Perrier,79,500
8280,Perrier,79,500
8281,AmebaWater,0,0
8282,CrystalGeyser,35,500
8283,Wilkinson,75,500
8284,Volvic,66,500
8285,CrystalGeyser,35,500
8286,Volvic,66,500
8287,AlcaliIonWater,79,2000
8288,Volvic,66,500
8289,AlcaliIonWater,79,2000
8290,Wilkinson,75,500
8291,AmebaWater,0,0
8292,Irohasu,70,500
8293,Volvic,66,500
8294,Wilkinson,75,500
8295,Wilkinson,75,500
8296,Volvic,66,500
8297,AmebaWater,0,0
8298,Wilkinson,75,500
8299,Volvic,66,500
8300,CrystalGeyser,35,500
8301,Irohasu,70,500
8302,Volvic,66,500
8303,Volvic,66,500
8304,Contrex,108,1500
8305,Volvic,66,500
8306,Irohasu,70,500
8307,Contrex,108,1500
8308,CrystalGeyser,35,500
8309,AmebaWater,0,0
8310,Wilkinson,75,500
8311,AlcaliIonWater,79,2000
8312,Contrex,108,1500
8313,Wilkinson,75,500
8314,CrystalGeyser,35,500
8315,Volvic,66,500
8316,CrystalGeyser,35,500
8317,Irohasu,70,500
8318,Contrex,108,1500
8319,Contrex,108,1500
8320,Perrier,79,500
8321,Contrex,108,1500
8322,Irohasu,70,500
8323,Wilkinson,75,500
8324,AmebaWater,0,0
8325,Volvic,66,500
8326,Wilkinson,75,500
8327,AlcaliIonWater,79,2000
8328,CrystalGeyser,35,500
8329,AlcaliIonWater,79,2000
8330,AlcaliIonWater,79,2000
8331,AlcaliIonWater,79,2000
8332,Volvic,66,500
8333,Volvic,66,500
8334,AlcaliIonWater,79,2000
8335,Perrier,79,500
8336,Contrex,108,1500
8337,Irohasu,70,500
8338,Irohasu,70,500
8339,AlcaliIonWater,79,2000
8340,CrystalGeyser,35,500
8341,AlcaliIonWater,79,2000
8342,Perrier,79,500
8343,AlcaliIonWater,79,2000
8344,AmebaWater,0,0
8345,Irohasu,70,500
8346,Volvic,66,500
8347,Volvic,66,500
8348,Wilkinson,75,500
8349,Perrier,79,500
8350,Irohasu,70,500
8351,AmebaWater,0,0
8352,Wilkinson,75,500
8353,Perrier,79,500
8354,AlcaliIonWater,79,2000
8355,AmebaWater,0,0
8356,Contrex,108,1500
8357,Contrex,108,1500
8358,Wilkinson,75,500
8359,Irohasu,70,500
8360,Wilkinson,75,500
8361,Contrex,108,1500
8362,Perrier,79,500
8363,Volvic,66,500
8364,Wilkinson,75,500
8365,Perrier,79,500
8366,Wilkinson,75,500
8367,Contrex,108,1500
8368,AmebaWater,0,0
8369,AlcaliIonWater,79,2000
8370,Volvic,66,500
8371,AlcaliIonWater,79,2000
8372,CrystalGeyser,35,500
8373,AmebaWater,0,0
8374,Volvic,66,500
8375,Irohasu,70,500
8376,AmebaWater,0,0
8377,Volvic,66,500
8378,CrystalGeyser,35,500
8379,Irohasu,70,500
8380,Perrier,79,500
8381,Contrex,108,1500
8382,Irohasu,70,500
8383,AmebaWater,0,0
8384,Wilkinson,75,500
8385,Volvic,66,500
8386,Volvic,66,500
8387,Contrex,108,1500
8388,AmebaWater,0,0
8389,Wilkinson,75,500
8390,CrystalGeyser,35,500
8391,AlcaliIonWater,79,2000
8392,CrystalGeyser,35,500
8393,Wilkinson,75,500
8394,Irohasu,70,500
8395,AlcaliIonWater,79,2000
8396,CrystalGeyser,35,500
8397,CrystalGeyser,35,500
8398,Irohasu,70,500
8399,Irohasu,70,500
8400,Wilkinson,75,500
8401,Wilkinson,75,500
8402,Perrier,79,500
8403,Perrier,79,500
8404,Volvic,66,500
8405,Contrex,108,1500
8406,Irohasu,70,500
8407,AlcaliIonWater,79,2000
8408,Irohasu,70,500
8409,Wilkinson,75,500
8410,AlcaliIonWater,79,2000
8411,CrystalGeyser,35,500
8412,Irohasu,70,500
8413,Perrier,79,500
8414,Contrex,108,1500
8415,CrystalGeyser,35,500
8416,AmebaWater,0,0
8417,Perrier,79,500
8418,Wilkinson,75,500
8419,Contrex,108,1500
8420,Irohasu,70,500
8421,Perrier,79,500
8422,Irohasu,70,500
8423,Volvic,66,500
8424,AlcaliIonWater,79,2000
8425,CrystalGeyser,35,500
8426,Irohasu,70,500
8427,Perrier,79,500
8428,Perrier,79,500
8429,Wilkinson,75,500
8430,CrystalGeyser,35,500
8431,CrystalGeyser,35,500
8432,Irohasu,70,500
8433,Perrier,79,500
8434,Wilkinson,75,500
8435,Contrex,108,1500
8436,Irohasu,70,500
8437,Volvic,66,500
8438,Contrex,108,1500
8439,Perrier,79,500
8440,Contrex,108,1500
8441,Irohasu,70,500
8442,Contrex,108,1500
8443,Wilkinson,75,500
8444,AmebaWater,0,0
8445,CrystalGeyser,35,500
8446,Wilkinson,75,500
8447,Volvic,66,500
8448,CrystalGeyser,35,500
8449,AmebaWater,0,0
8450,Volvic,66,500
8451,AmebaWater,0,0
8452,Irohasu,70,500
8453,Wilkinson,75,500
8454,Wilkinson,75,500
8455,Contrex,108,1500
8456,Irohasu,70,500
8457,Contrex,108,1500
8458,CrystalGeyser,35,500
8459,AlcaliIonWater,79,2000
8460,Contrex,108,1500
8461,AlcaliIonWater,79,2000
8462,AlcaliIonWater,79,2000
8463,Volvic,66,500
8464,AmebaWater,0,0
8465,CrystalGeyser,35,500
8466,Wilkinson,75,500
8467,Irohasu,70,500
8468,Wilkinson,75,500
8469,Perrier,79,500
8470,Wilkinson,75,500
8471,AmebaWater,0,0
8472,Wilkinson,75,500
8473,Contrex,108,1500
8474,Volvic,66,500
8475,AlcaliIonWater,79,2000
8476,Perrier,79,500
8477,AlcaliIonWater,79,2000
8478,Volvic,66,500
8479,Perrier,79,500
8480,AlcaliIonWater,79,2000
8481,Volvic,66,500
8482,Volvic,66,500
8483,Perrier,79,500
8484,Wilkinson,75,500
8485,CrystalGeyser,35,500
8486,Wilkinson,75,500
8487,CrystalGeyser,35,500
8488,Irohasu,70,500
8489,AmebaWater,0,0
8490,CrystalGeyser,35,500
8491,CrystalGeyser,35,500
8492,CrystalGeyser,35,500
8493,Contrex,108,1500
8494,Contrex,108,1500
8495,Perrier,79,500
8496,Wilkinson,75,500
8497,Wilkinson,75,500
8498,AlcaliIonWater,79,2000
8499,Wilkinson,75,500
8500,Volvic,66,500
8501,CrystalGeyser,35,500
8502,AmebaWater,0,0
8503,AmebaWater,0,0
8504,Perrier,79,500
8505,Volvic,66,500
8506,AmebaWater,0,0
8507,AmebaWater,0,0
8508,AmebaWater,0,0
8509,CrystalGeyser,35,500
8510,AlcaliIonWater,79,2000
8511,Wilkinson,75,500
8512,Irohasu,70,500
8513,AmebaWater,0,0
8514,Volvic,66,500
8515,Volvic,66,500
8516,AlcaliIonWater,79,2000
8517,Perrier,79,500
8518,AmebaWater,0,0
8519,Volvic,66,500
8520,AlcaliIonWater,79,2000
8521,CrystalGeyser,35,500
8522,Irohasu,70,500
8523,Contrex,108,1500
8524,Volvic,66,500
8525,Wilkinson,75,500
8526,AmebaWater,0,0
8527,AmebaWater,0,0
8528,Contrex,108,1500
8529,Perrier,79,500
8530,CrystalGeyser,35,500
8531,AmebaWater,0,0
8532,Contrex,108,1500
8533,Volvic,66,500
8534,AmebaWater,0,0
8535,Contrex,108,1500
8536,Perrier,79,500
8537,Volvic,66,500
8538,CrystalGeyser,35,500
8539,AmebaWater,0,0
8540,CrystalGeyser,35,500
8541,AmebaWater,0,0
8542,Contrex,108,1500
8543,Volvic,66,500
8544,Contrex,108,1500
8545,Volvic,66,500
8546,CrystalGeyser,35,500
8547,Perrier,79,500
8548,Wilkinson,75,500
8549,AmebaWater,0,0
8550,AlcaliIonWater,79,2000
8551,CrystalGeyser,35,500
8552,CrystalGeyser,35,500
8553,Volvic,66,500
8554,Volvic,66,500
8555,AlcaliIonWater,79,2000
8556,AlcaliIonWater,79,2000
8557,CrystalGeyser,35,500
8558,Contrex,108,1500
8559,AlcaliIonWater,79,2000
8560,Irohasu,70,500
8561,Contrex,108,1500
8562,Perrier,79,500
8563,Wilkinson,75,500
8564,Wilkinson,75,500
8565,AmebaWater,0,0
8566,Wilkinson,75,500
8567,Irohasu,70,500
8568,Contrex,108,1500
8569,CrystalGeyser,35,500
8570,Perrier,79,500
8571,Perrier,79,500
8572,AlcaliIonWater,79,2000
8573,AmebaWater,0,0
8574,Contrex,108,1500
8575,AmebaWater,0,0
8576,Perrier,79,500
8577,Volvic,66,500
8578,Irohasu,70,500
8579,Perrier,79,500
8580,Perrier,79,500
8581,AmebaWater,0,0
8582,Irohasu,70,500
8583,Perrier,79,500
8584,Wilkinson,75,500
8585,Contrex,108,1500
8586,Contrex,108,1500
8587,AlcaliIonWater,79,2000
8588,Perrier,79,500
8589,Wilkinson,75,500
8590,Perrier,79,500
8591,AlcaliIonWater,79,2000
8592,Wilkinson,75,500
8593,AmebaWater,0,0
8594,AlcaliIonWater,79,2000
8595,Volvic,66,500
8596,AlcaliIonWater,79,2000
8597,AmebaWater,0,0
8598,CrystalGeyser,35,500
8599,AmebaWater,0,0
8600,Contrex,108,1500
8601,CrystalGeyser,35,500
8602,Perrier,79,500
8603,Perrier,79,500
8604,Perrier,79,500
8605,CrystalGeyser,35,500
8606,Wilkinson,75,500
8607,AmebaWater,0,0
8608,CrystalGeyser,35,500
8609,Wilkinson,75,500
8610,Contrex,108,1500
8611,Irohasu,70,500
8612,AlcaliIonWater,79,2000
8613,Contrex,108,1500
8614,Volvic,66,500
8615,Perrier,79,500
8616,AlcaliIonWater,79,2000
8617,AlcaliIonWater,79,2000
8618,AmebaWater,0,0
8619,AmebaWater,0,0
8620,Wilkinson,75,500
8621,Perrier,79,500
8622,Contrex,108,1500
8623,Irohasu,70,500
8624,Perrier,79,500
8625,AmebaWater,0,0
8626,Perrier,79,500
8627,Wilkinson,75,500
8628,AmebaWater,0,0
8629,AmebaWater,0,0
8630,AmebaWater,0,0
8631,CrystalGeyser,35,500
8632,Contrex,108,1500
8633,Wilkinson,75,500
8634,Volvic,66,500
8635,Wilkinson,75,500
8636,Contrex,108,1500
8637,CrystalGeyser,35,500
8638,Contrex,108,1500
8639,CrystalGeyser,35,500
8640,AmebaWater,0,0
8641,Perrier,79,500
8642,AlcaliIonWater,79,2000
8643,CrystalGeyser,35,500
8644,Perrier,79,500
8645,Irohasu,70,500
8646,CrystalGeyser,35,500
8647,AmebaWater,0,0
8648,Irohasu,70,500
8649,Wilkinson,75,500
